Question,variable,choices/options,Results(mean/percentage),n_unweighted,population,subset_1_name,subset_1_val,select_type,level
"If located out of kebele, why were you not able to access and get service in a health facility within the kebele?",health_centre_located_out_of_kebele,health_centre_located_out_of_kebele/refused_service_by_healthcare,0,0,refugee,hoh_gender,male,select_multiple,Household
"If located out of kebele, why were you not able to access and get service in a health facility within the kebele?",health_centre_located_out_of_kebele,health_centre_located_out_of_kebele/refused_service_by_healthcare,0,0,refugee,hoh_gender,,select_multiple,Household
"If located out of kebele, why were you not able to access and get service in a health facility within the kebele?",health_centre_located_out_of_kebele,health_centre_located_out_of_kebele/other,0,0,refugee,hoh_gender,female,select_multiple,Household
"If located out of kebele, why were you not able to access and get service in a health facility within the kebele?",health_centre_located_out_of_kebele,health_centre_located_out_of_kebele/other,0,0,refugee,hoh_gender,male,select_multiple,Household
"If located out of kebele, why were you not able to access and get service in a health facility within the kebele?",health_centre_located_out_of_kebele,health_centre_located_out_of_kebele/other,0,0,refugee,hoh_gender,,select_multiple,Household
"If partial or not functionality, why?",health_centre_non_functionality_reason,health_centre_non_functionality_reason/damaged_during_confilict,0.76,124,refugee,hoh_gender,female,select_multiple,Household
"If partial or not functionality, why?",health_centre_non_functionality_reason,health_centre_non_functionality_reason/damaged_during_confilict,0.79,163,refugee,hoh_gender,male,select_multiple,Household
"If partial or not functionality, why?",health_centre_non_functionality_reason,health_centre_non_functionality_reason/damaged_during_confilict,0.76,81,refugee,hoh_gender,,select_multiple,Household
"If partial or not functionality, why?",health_centre_non_functionality_reason,health_centre_non_functionality_reason/damaged_during_flooding,0,0,refugee,hoh_gender,female,select_multiple,Household
"If partial or not functionality, why?",health_centre_non_functionality_reason,health_centre_non_functionality_reason/damaged_during_flooding,0,0,refugee,hoh_gender,male,select_multiple,Household
"If partial or not functionality, why?",health_centre_non_functionality_reason,health_centre_non_functionality_reason/damaged_during_flooding,0.01,1,refugee,hoh_gender,,select_multiple,Household
"If partial or not functionality, why?",health_centre_non_functionality_reason,health_centre_non_functionality_reason/damaged_dueto_normal_usage,0,0,refugee,hoh_gender,female,select_multiple,Household
"If partial or not functionality, why?",health_centre_non_functionality_reason,health_centre_non_functionality_reason/damaged_dueto_normal_usage,0.01,2,refugee,hoh_gender,male,select_multiple,Household
"If partial or not functionality, why?",health_centre_non_functionality_reason,health_centre_non_functionality_reason/damaged_dueto_normal_usage,0,0,refugee,hoh_gender,,select_multiple,Household
"If partial or not functionality, why?",health_centre_non_functionality_reason,health_centre_non_functionality_reason/lack_of_staff_at_facility,0.19,31,refugee,hoh_gender,female,select_multiple,Household
"If partial or not functionality, why?",health_centre_non_functionality_reason,health_centre_non_functionality_reason/lack_of_staff_at_facility,0.34,71,refugee,hoh_gender,male,select_multiple,Household
"If partial or not functionality, why?",health_centre_non_functionality_reason,health_centre_non_functionality_reason/lack_of_staff_at_facility,0.21,22,refugee,hoh_gender,,select_multiple,Household
"If partial or not functionality, why?",health_centre_non_functionality_reason,health_centre_non_functionality_reason/lack_of_medicines_at_facility,0.8,131,refugee,hoh_gender,female,select_multiple,Household
"If partial or not functionality, why?",health_centre_non_functionality_reason,health_centre_non_functionality_reason/lack_of_medicines_at_facility,0.83,171,refugee,hoh_gender,male,select_multiple,Household
"If partial or not functionality, why?",health_centre_non_functionality_reason,health_centre_non_functionality_reason/lack_of_medicines_at_facility,0.83,88,refugee,hoh_gender,,select_multiple,Household
"If partial or not functionality, why?",health_centre_non_functionality_reason,health_centre_non_functionality_reason/lack_of_adequate_services,0.42,68,refugee,hoh_gender,female,select_multiple,Household
"If partial or not functionality, why?",health_centre_non_functionality_reason,health_centre_non_functionality_reason/lack_of_adequate_services,0.52,108,refugee,hoh_gender,male,select_multiple,Household
"If partial or not functionality, why?",health_centre_non_functionality_reason,health_centre_non_functionality_reason/lack_of_adequate_services,0.52,55,refugee,hoh_gender,,select_multiple,Household
"If partial or not functionality, why?",health_centre_non_functionality_reason,health_centre_non_functionality_reason/other,0.01,1,refugee,hoh_gender,female,select_multiple,Household
"If partial or not functionality, why?",health_centre_non_functionality_reason,health_centre_non_functionality_reason/other,0,0,refugee,hoh_gender,male,select_multiple,Household
"If partial or not functionality, why?",health_centre_non_functionality_reason,health_centre_non_functionality_reason/other,0,0,refugee,hoh_gender,,select_multiple,Household
"If partial or not functionality, why?",health_centre_non_functionality_reason,health_centre_non_functionality_reason/dwta,0,0,refugee,hoh_gender,female,select_multiple,Household
"If partial or not functionality, why?",health_centre_non_functionality_reason,health_centre_non_functionality_reason/dwta,0,0,refugee,hoh_gender,male,select_multiple,Household
"If partial or not functionality, why?",health_centre_non_functionality_reason,health_centre_non_functionality_reason/dwta,0,0,refugee,hoh_gender,,select_multiple,Household
"If partial or not functionality, why?",health_centre_non_functionality_reason,health_centre_non_functionality_reason/dk,0,0,refugee,hoh_gender,female,select_multiple,Household
"If partial or not functionality, why?",health_centre_non_functionality_reason,health_centre_non_functionality_reason/dk,0,0,refugee,hoh_gender,male,select_multiple,Household
"If partial or not functionality, why?",health_centre_non_functionality_reason,health_centre_non_functionality_reason/dk,0.01,1,refugee,hoh_gender,,select_multiple,Household
Which health services are available at this facility?,health_centre_services,health_centre_services/emergency_services,0.51,114,refugee,hoh_gender,female,select_multiple,Household
Which health services are available at this facility?,health_centre_services,health_centre_services/emergency_services,0.52,132,refugee,hoh_gender,male,select_multiple,Household
Which health services are available at this facility?,health_centre_services,health_centre_services/emergency_services,0.59,72,refugee,hoh_gender,,select_multiple,Household
Which health services are available at this facility?,health_centre_services,health_centre_services/pediatric_services,0.34,76,refugee,hoh_gender,female,select_multiple,Household
Which health services are available at this facility?,health_centre_services,health_centre_services/pediatric_services,0.36,92,refugee,hoh_gender,male,select_multiple,Household
Which health services are available at this facility?,health_centre_services,health_centre_services/pediatric_services,0.29,36,refugee,hoh_gender,,select_multiple,Household
Which health services are available at this facility?,health_centre_services,health_centre_services/in_patient_services,0.09,20,refugee,hoh_gender,female,select_multiple,Household
Which health services are available at this facility?,health_centre_services,health_centre_services/in_patient_services,0.1,25,refugee,hoh_gender,male,select_multiple,Household
Which health services are available at this facility?,health_centre_services,health_centre_services/in_patient_services,0.05,6,refugee,hoh_gender,,select_multiple,Household
Which health services are available at this facility?,health_centre_services,health_centre_services/out_patient_services,0.67,151,refugee,hoh_gender,female,select_multiple,Household
Which health services are available at this facility?,health_centre_services,health_centre_services/out_patient_services,0.67,171,refugee,hoh_gender,male,select_multiple,Household
Which health services are available at this facility?,health_centre_services,health_centre_services/out_patient_services,0.69,85,refugee,hoh_gender,,select_multiple,Household
Which health services are available at this facility?,health_centre_services,health_centre_services/nutrition_services,0.08,18,refugee,hoh_gender,female,select_multiple,Household
Which health services are available at this facility?,health_centre_services,health_centre_services/nutrition_services,0.1,26,refugee,hoh_gender,male,select_multiple,Household
Which health services are available at this facility?,health_centre_services,health_centre_services/nutrition_services,0.09,11,refugee,hoh_gender,,select_multiple,Household
Which health services are available at this facility?,health_centre_services,health_centre_services/vaccination_services,0.54,120,refugee,hoh_gender,female,select_multiple,Household
Which health services are available at this facility?,health_centre_services,health_centre_services/vaccination_services,0.57,146,refugee,hoh_gender,male,select_multiple,Household
Which health services are available at this facility?,health_centre_services,health_centre_services/vaccination_services,0.59,73,refugee,hoh_gender,,select_multiple,Household
Which health services are available at this facility?,health_centre_services,health_centre_services/maternal_health_services,0.55,124,refugee,hoh_gender,female,select_multiple,Household
Which health services are available at this facility?,health_centre_services,health_centre_services/maternal_health_services,0.64,162,refugee,hoh_gender,male,select_multiple,Household
Which health services are available at this facility?,health_centre_services,health_centre_services/maternal_health_services,0.67,82,refugee,hoh_gender,,select_multiple,Household
